damID,catID,capacityML,surfarea_m2,catcharea_km2,demandfactor
dam016119,C2,1.63240,1496.27,0.0554404,0.5
dam016120,C2,0.54532,652.57,0.0204732,0.5
dam016121,C3,1.54873,1437.86,0.0023409,0.5
dam016122,C2,0.62933,727.32,0.0001884,0.5
dam016123,C2,0.66166,755.42,0.0007378,0.5
dam016124,C2,0.70199,790.02,0.0019034,0.5
dam016125,C2,0.57939,683.20,0.0067921,0.5
dam016126,C2,3.29498,2546.04,0.0054281,0.5
dam016127,C2,1.61230,1482.31,1.1236987,0.5
dam016128,C2,1.33758,1286.89,0.0002964,0.5
dam016129,C2,0.90979,961.31,0.0013227,0.5
dam016130,C2,0.98941,1024.32,0.0006243,0.5
dam016131,C2,0.78245,857.64,0.0007712,0.5
dam016132,C2,0.38855,504.92,0.0030813,0.5
dam016133,C2,0.06242,126.54,0.0055184,0.5
dam016134,C2,0.78484,859.62,0.0183791,0.5
dam016135,C2,0.61880,718.08,0.0041024,0.5
dam016136,C2,0.60313,704.29,0.1041708,0.5
dam016137,C2,26.02696,12166.72,0.0273882,0.5
dam016138,C2,1.18503,1174.19,0.0010976,0.5
dam016139,C2,1.75446,1580.20,0.0030271,0.5
dam016140,C2,1.06124,1080.13,0.0004210,0.5
dam016141,C2,0.74230,824.12,0.0056140,0.5
dam016142,C2,1.22590,1204.71,0.0255145,0.5
dam016143,C3,1.71063,1550.24,0.0129537,0.5
dam016144,C3,3.15503,2463.76,0.1128600,0.5
dam016145,C3,0.55954,665.41,0.4117133,0.5
dam016146,C2,5.64039,3824.30,0.0350788,0.5
dam016147,C3,1.86628,1655.85,0.0092096,0.5
dam016148,C2,0.09509,174.00,0.0033756,0.5
dam016149,C2,0.34411,460.57,0.0046737,0.5
dam016150,C3,0.55204,658.65,0.0000333,0.5
dam016151,C2,1.76004,1584.00,0.0104883,0.5
dam016152,C2,0.57094,675.64,0.0422256,0.5
dam016153,C2,0.15458,251.35,0.0005755,0.5
dam016154,C2,1.94179,1706.31,0.0147334,0.5
dam016155,C2,193.70368,55579.37,0.4860614,0.5
dam016156,C3,0.25626,368.48,0.2649289,0.5
dam016157,C2,0.92948,977.02,0.1868041,0.5
dam016158,C3,0.83241,898.76,0.0471775,0.5
dam016159,C2,0.57112,675.80,0.0492660,0.5
dam016160,C3,0.11857,205.63,0.0130263,0.5
dam016161,C2,0.13944,232.48,0.0063508,0.5
dam016162,C2,0.68950,779.36,0.0191689,0.5
dam016163,C2,0.83973,904.74,0.0005730,0.5
dam016164,C2,1.10777,1115.78,0.0818346,0.5
dam016165,C3,1.23137,1208.78,0.0224374,0.5
dam016166,C3,3.79764,2834.86,0.0331236,0.5
dam016167,C3,0.54796,654.96,0.0034198,0.5
dam016168,C3,0.71023,797.03,0.1487076,0.5
dam016169,C3,1.09356,1104.93,0.0387373,0.5
dam016170,C3,0.40294,519.00,0.0000431,0.5
dam016171,C2,1.35092,1296.59,0.0224127,0.5
dam016172,C4,3.83468,2855.76,0.2185318,0.5
dam016173,C2,0.26975,383.06,0.0001101,0.5
dam016174,C4,0.06108,124.47,0.0011890,0.5
dam016175,C3,0.57431,678.66,0.0008084,0.5
dam016176,C4,0.26750,380.65,0.0066749,0.5
dam016177,C4,0.25268,364.57,0.0049314,0.5
dam016178,C2,0.59649,698.40,0.0013429,0.5
dam016179,C3,1.07115,1087.75,0.0193077,0.5
dam016180,C4,1.83591,1635.42,0.0070547,0.5
dam016181,C4,0.31922,435.13,0.0041305,0.5
dam016182,C3,0.88548,941.81,0.0195080,0.5
dam016183,C2,0.58953,692.23,0.0001534,0.5
dam016184,C2,0.18454,287.40,0.0187985,0.5
dam016185,C4,0.79418,867.35,0.2612440,0.5
dam016186,C4,0.18399,286.76,0.0072820,0.5
dam016187,C2,0.30693,422.39,0.0001528,0.5
dam016188,C3,1.89054,1672.12,0.0027747,0.5
dam016189,C3,0.20647,312.90,4.1516953,0.5
dam016190,C4,0.09065,167.82,0.0038350,0.5
dam016191,C2,1.40435,1335.21,0.0455305,0.5
dam016192,C4,0.81284,882.73,0.1022282,0.5
dam016193,C3,0.53636,644.44,0.0000323,0.5
dam016194,C4,6.80874,4409.90,0.0710038,0.5
dam016195,C3,0.03647,84.25,0.0039768,0.5
dam016196,C2,0.25177,363.58,0.0020367,0.5
dam016197,C3,7.94079,4954.30,0.0606456,0.5
dam016198,C4,0.81249,882.44,0.0287429,0.5
dam016199,C2,7.84662,4909.77,0.0455233,0.5
dam016200,C2,2.64363,2155.13,0.1191718,0.5
dam016201,C3,0.50778,618.28,0.0072763,0.5
dam016202,C3,2.12350,1825.83,0.0028459,0.5
dam016203,C2,4.57372,3263.25,1.4304992,0.5
dam016204,C4,0.40810,524.03,0.0470951,0.5
dam016205,C2,0.29096,405.65,0.0007359,0.5
dam016206,C4,2.06136,1785.25,0.0071533,0.5
dam016207,C4,1.30406,1262.40,0.0828471,0.5
dam016208,C2,0.58315,686.55,0.0005391,0.5
dam016209,C4,0.66973,762.39,0.0005903,0.5
dam016210,C4,8.08412,5021.83,1.8728913,0.5
dam016211,C4,0.32218,438.18,0.0978010,0.5
dam016212,C2,5.65486,3831.72,0.0913849,0.5
dam016213,C4,0.43959,554.36,0.0002253,0.5
dam016214,C2,0.52366,632.86,0.0003365,0.5
dam016215,C3,1.08242,1096.40,0.0553857,0.5
dam016216,C2,2.29550,1936.69,0.9309466,0.5
dam016217,C3,0.22227,330.85,0.0026619,0.5
dam016218,C3,0.05661,117.52,0.0477796,0.5
dam016219,C2,0.24556,356.78,0.0072292,0.5
dam016220,C4,0.53460,642.84,0.0350931,0.5
dam016221,C4,0.81015,880.51,0.0044731,0.5
dam016222,C2,1.16127,1156.33,0.0006328,0.5
dam016223,C4,0.25384,365.84,0.0074583,0.5
dam016224,C4,0.29421,409.07,0.0051567,0.5
dam016225,C4,0.83428,900.29,0.0284205,0.5
dam016226,C2,0.55031,657.08,0.0014726,0.5
dam016227,C2,14.88272,7970.02,0.1144011,0.5
dam016228,C2,0.82687,894.23,0.0082587,0.5
dam016229,C3,0.23903,349.57,0.0006339,0.5
dam016230,C3,0.25280,364.71,0.0008075,0.5
dam016231,C3,1.16089,1156.04,0.0232947,0.5
dam016232,C3,0.25241,364.28,0.0011643,0.5
dam016233,C4,0.94951,992.91,0.0134634,0.5
dam016234,C2,0.64482,740.83,0.0009118,0.5
dam016235,C3,0.60358,704.68,0.0250362,0.5
dam016236,C3,0.32966,445.86,0.0000176,0.5
dam016237,C3,0.43725,552.11,0.0117402,0.5
dam016238,C3,1.20431,1188.62,0.0050093,0.5
dam016239,C4,1.19925,1184.84,0.0381649,0.5
dam016240,C2,0.28991,404.55,0.0807868,0.5
dam016241,C4,0.76954,846.90,0.0214889,0.5
dam016242,C4,1.43230,1355.28,0.1158086,0.5
dam016243,C2,0.38210,498.56,0.0000963,0.5
dam016244,C2,0.29968,414.82,0.0057126,0.5
dam016245,C2,0.15728,254.66,0.0002044,0.5
dam016246,C4,0.41353,529.30,0.0034401,0.5
dam016247,C3,0.20534,311.60,0.0000541,0.5
dam016248,C3,3.13382,2451.22,0.1200304,0.5
dam016249,C3,0.22042,328.77,0.0006546,0.5
dam016250,C4,0.68015,771.35,0.0004219,0.5
dam016251,C3,0.49365,605.22,0.0268364,0.5
dam016252,C4,0.67081,763.31,0.0248976,0.5
dam016253,C2,0.32027,436.21,0.1094852,0.5
dam016254,C3,1.30266,1261.38,0.0027496,0.5
dam016255,C4,0.69768,786.35,0.1473767,0.5
dam016256,C2,0.06167,125.38,0.0003729,0.5
dam016257,C3,0.48052,592.99,0.0231390,0.5
dam016258,C3,0.48287,595.18,0.0023565,0.5
dam016259,C4,0.11334,198.73,0.0005209,0.5
dam016260,C4,0.79020,864.06,0.0146799,0.5
dam016261,C4,91.52095,31512.04,0.2034047,0.5
dam016262,C3,0.31166,427.30,0.0004185,0.5
dam016263,C3,0.16898,268.87,0.0080497,0.5
dam016264,C4,4.02428,2962.00,0.0139151,0.5
dam016265,C3,2.86420,2289.88,0.0874947,0.5
dam016266,C3,0.65096,746.15,0.1467406,0.5
dam016267,C3,1.01995,1048.17,0.0241349,0.5
dam016268,C3,0.78669,861.15,0.0148142,0.5
dam016269,C3,0.29664,411.63,0.0085983,0.5
dam016270,C3,0.69365,782.90,0.0078879,0.5
dam016271,C3,0.80664,877.63,0.0174882,0.5
dam016272,C3,0.52190,631.25,0.0327291,0.5
dam016273,C3,48.40076,19457.43,0.1847380,0.5
dam016274,C3,0.84764,911.18,0.0636324,0.5
dam016275,C4,0.89225,947.25,0.0033741,0.5
dam016276,C3,0.38480,501.22,0.1972661,0.5
dam016277,C3,4.72809,3346.27,0.0094488,0.5
dam016278,C4,0.57844,682.35,0.0178003,0.5
dam016279,C3,0.27074,384.13,0.0049874,0.5
dam016280,C3,0.68646,776.75,0.0065160,0.5
dam016281,C4,1.93288,1700.38,0.2756496,0.5
dam016282,C3,0.28005,394.08,0.0007022,0.5
dam016283,C4,0.87520,933.52,0.0022548,0.5
dam016284,C3,1.19159,1179.10,0.0002625,0.5
dam016285,C4,0.16583,265.07,0.0036848,0.5
dam016286,C3,2.45872,2040.04,0.0013199,0.5
dam016287,C3,0.48252,594.86,0.0007204,0.5
dam016288,C4,0.17325,274.00,0.0020356,0.5
dam016289,C3,0.90181,954.93,0.0797204,0.5
dam016290,C3,0.36798,484.55,0.0032420,0.5
dam016291,C3,0.43406,549.07,0.0158783,0.5
dam016292,C4,0.56934,674.21,0.1501822,0.5
dam016293,C3,0.75255,832.71,0.0010397,0.5
dam016294,C4,0.57242,676.97,0.0006978,0.5
dam016295,C4,0.13942,232.45,0.0021749,0.5
dam016296,C3,0.65890,753.03,0.0849678,0.5
dam016297,C4,0.50384,614.65,0.1528418,0.5
dam016298,C3,0.24365,354.67,0.0002878,0.5
dam016299,C4,0.60548,706.35,0.0262116,0.5
dam016300,C4,0.56449,669.86,0.0004182,0.5
dam016301,C4,2.87476,2296.26,0.0192590,0.5
dam016302,C3,0.27720,391.05,0.0081003,0.5
dam016303,C3,0.15002,245.71,0.0090830,0.5
dam016305,C4,0.35399,470.55,0.1477033,0.5
dam016306,C4,0.72983,813.62,0.0263872,0.5
dam016308,C4,0.54051,648.21,0.0497084,0.5
dam016309,C4,0.32299,439.01,0.0015020,0.5
dam016310,C3,0.28913,403.72,0.0080231,0.5
dam016311,C3,0.89031,945.69,0.0003304,0.5
dam016312,C4,0.22027,328.59,0.1706121,0.5
dam016313,C4,0.72605,810.42,0.0006860,0.5
dam016314,C4,0.19442,298.98,0.0307126,0.5
dam016315,C4,10.09458,5941.04,0.0679541,0.5
dam016316,C4,0.28851,403.06,0.0037565,0.5
dam016317,C4,0.29508,409.99,0.0064268,0.5
dam016319,C3,0.68038,771.54,0.0053940,0.5
dam016323,C4,0.23665,346.93,0.0368995,0.5
dam016324,C4,0.71253,798.98,0.0076421,0.5
dam016325,C4,0.41964,535.21,0.0052135,0.5
dam016326,C3,0.58922,691.96,0.0086071,0.5
dam016327,C4,0.84489,908.95,0.0089647,0.5
dam016328,C4,0.33575,452.08,0.0055258,0.5
dam016329,C4,0.90739,959.39,0.0090976,0.5
dam016330,C4,2.49752,2064.36,0.0979575,0.5
dam016331,C4,0.82078,889.24,0.0011386,0.5
dam016332,C4,0.56487,670.20,0.0043835,0.5
dam016333,C4,0.68229,773.18,0.1939552,0.5
dam016334,C4,0.51945,629.00,0.0240445,0.5
dam016335,C4,0.53070,639.29,0.0162385,0.5
dam016336,C4,0.66386,757.33,0.0012877,0.5
dam016337,C4,0.92858,976.30,0.0001280,0.5
dam016339,C4,0.52389,633.07,0.0053664,0.5
dam016340,C4,2.84182,2276.32,0.2047884,0.5
dam016342,C4,0.98969,1024.55,0.0882115,0.5
dam016343,C4,1.31652,1271.53,0.0006046,0.5
dam016344,C4,2.84166,2276.23,0.0006295,0.5
dam016345,C4,0.49566,607.08,0.0389654,0.5
dam016346,C4,0.33133,447.57,0.0212955,0.5
dam016348,C4,0.50818,618.65,0.0073293,0.5
dam016349,C4,0.29936,414.49,0.0010613,0.5
dam016350,C4,0.26513,378.09,0.0101327,0.5
dam016351,C4,0.59339,695.66,0.0154628,0.5
dam016352,C4,7.70015,4840.25,0.1008974,0.5
dam016353,C4,10.70359,6210.37,0.0843766,0.5
dam016354,C4,136.93591,42748.36,0.2210147,0.5
dam016355,C4,0.10745,190.86,0.0441226,0.5
dam016356,C4,33.30935,14664.34,0.0709542,0.5
dam016357,C4,2.07421,1793.67,0.2495177,0.5
dam016358,C4,0.73741,820.00,0.0182159,0.5
dam016359,C4,0.12959,219.95,0.0128150,0.5
dam016360,C4,1.60908,1480.07,0.0194940,0.5
dam016361,C4,1.91011,1685.20,0.1144561,0.5
dam016362,C4,1.87073,1658.84,0.0027352,0.5
dam016363,C4,0.79351,866.79,0.0392330,0.5
dam016365,C4,1.17579,1167.25,0.0337146,0.5
dam016366,C4,0.52165,631.02,0.9347991,0.5
dam016367,C4,21.62389,10574.42,0.0699411,0.5
dam016369,C4,1.54156,1432.82,0.0036805,0.5
dam016370,C4,2.00485,1748.09,0.0961073,0.5
dam016371,C4,0.21765,325.63,0.0174140,0.5
dam016372,C4,0.88016,937.52,0.0990917,0.5
dam016373,C4,0.28012,394.16,0.0236675,0.5
dam016374,C2,0.13993,233.10,0.0008605,0.5
dam016375,C2,0.11490,200.79,0.0116705,0.5
dam016376,C2,0.63388,731.29,0.0160979,0.5
dam016377,C2,0.00901,29.25,0.0345420,0.5
dam016378,C2,0.00947,30.37,0.0007921,0.5
dam016379,C2,0.85249,915.13,0.0093639,0.5
dam016380,C3,0.03328,78.61,0.0023840,0.5
dam016381,C3,0.40707,523.03,0.0503277,0.5
dam016382,C2,0.80342,874.98,0.0876392,0.5
dam016383,C2,0.68762,777.75,0.0000695,0.5
dam016384,C2,1.07449,1090.32,0.0044565,0.5
dam016385,C2,0.03285,77.85,0.0005984,0.5
dam016386,C3,0.27280,386.34,0.0010810,0.5
dam016387,C2,0.04334,96.00,0.0022220,0.5
dam016388,C2,0.03681,84.85,0.0003040,0.5
dam016389,C2,0.27883,392.79,0.0015542,0.5
dam016390,C2,0.40973,525.61,0.0505046,0.5
dam016391,C2,0.81076,881.02,0.1635275,0.5
dam016392,C3,0.23820,348.65,0.0056828,0.5
dam016393,C3,0.15647,253.66,0.0018654,0.5
dam016394,C3,0.50083,611.86,0.0115130,0.5
dam016395,C2,0.01651,46.25,0.0000277,0.5
dam016396,C2,0.95234,995.15,0.0091936,0.5
dam016397,C3,0.09695,176.57,0.0056993,0.5
dam016398,C2,0.02005,53.58,0.0001513,0.5
dam016399,C2,0.01317,38.98,0.0029282,0.5
dam016400,C2,0.87977,937.20,0.0024985,0.5
dam016401,C3,0.67698,768.62,0.0254508,0.5
dam016402,C3,0.48722,599.24,0.0080117,0.5
dam016403,C3,0.09795,177.95,0.0025973,0.5
dam016404,C2,0.19975,305.15,0.0022532,0.5
dam016405,C3,0.33143,447.67,0.0005512,0.5
dam016406,C2,0.23354,343.48,0.0011921,0.5
dam016407,C3,0.05334,112.33,0.0013457,0.5
dam016408,C2,0.01001,31.68,0.0134181,0.5
dam016409,C2,0.06848,135.73,0.0022991,0.5
dam016410,C2,0.27594,389.70,0.0055577,0.5
dam016411,C3,0.18375,286.47,0.4350253,0.5
dam016412,C2,0.65677,751.19,0.0048719,0.5
dam016413,C2,0.05772,119.25,0.0005607,0.5
dam016414,C2,0.13636,228.58,0.0013760,0.5
dam016415,C2,0.00935,30.08,0.0003528,0.5
dam016416,C2,1.02530,1052.33,0.0187303,0.5
dam016417,C3,0.05839,120.30,0.0074297,0.5
dam016418,C2,0.04849,104.53,0.0018055,0.5
dam016419,C2,0.20755,314.13,0.0001248,0.5
dam016420,C3,0.33785,454.22,0.0104936,0.5
dam016421,C2,0.35420,470.76,0.0070561,0.5
dam016422,C3,0.75853,837.72,0.0040741,0.5
dam016423,C2,1.11632,1122.30,0.0766071,0.5
dam016424,C3,0.42810,543.35,0.0009956,0.5
dam016425,C3,0.37271,489.26,0.0036573,0.5
dam016426,C2,0.68776,777.87,0.4730473,0.5
dam016427,C3,0.19338,297.77,0.0057669,0.5
dam016428,C3,0.17924,281.13,0.0031308,0.5
dam016429,C3,0.81393,883.62,0.0002953,0.5
dam016430,C3,3.95587,2923.81,0.0151320,0.5
dam016431,C3,0.04440,97.78,0.0026701,0.5
dam016432,C3,0.06848,135.73,0.2073610,0.5
dam016433,C3,3.05607,2405.05,0.0796554,0.5
dam016434,C2,1.09516,1106.16,0.0007642,0.5
dam016435,C3,0.01774,48.83,0.0014199,0.5
dam016436,C2,0.65833,752.54,0.0041855,0.5
dam016437,C3,0.77234,849.23,0.0011802,0.5
dam016438,C3,0.00646,22.74,0.0089365,0.5
dam016439,C3,0.22837,337.70,0.0005017,0.5
dam016440,C2,0.70510,792.67,0.1067418,0.5
dam016441,C3,0.23659,346.87,0.0012233,0.5
dam016442,C4,0.09859,178.83,0.0001488,0.5
dam016443,C3,0.00447,17.20,0.0153391,0.5
dam016444,C3,0.08272,156.58,0.0207230,0.5
dam016445,C3,0.05831,120.18,0.1951156,0.5
dam016446,C3,0.07095,139.41,0.0000291,0.5
dam016447,C3,0.37626,492.78,0.0008302,0.5
dam016448,C2,0.05071,108.12,0.0056363,0.5
dam016449,C3,0.02134,56.16,0.0005701,0.5
dam016450,C2,1.14846,1146.66,0.0008451,0.5
dam016451,C2,1.05703,1076.89,0.0010794,0.5
dam016452,C3,0.00919,29.69,0.0030227,0.5
dam016453,C3,0.22142,329.89,0.0061471,0.5
dam016454,C4,0.89585,950.14,0.0412927,0.5
dam016455,C3,0.14121,234.70,0.0892605,0.5
dam016456,C3,0.27503,388.73,0.0249121,0.5
dam016457,C3,0.17252,273.12,0.0004843,0.5
dam016458,C3,1.76598,1588.05,0.0004100,0.5
dam016459,C2,0.01958,52.61,0.0032836,0.5
dam016460,C3,8.36021,5151.10,0.4483534,0.5
dam016461,C2,0.51508,625.00,0.0158210,0.5
dam016462,C3,11.05158,6362.58,0.1166095,0.5
dam016463,C3,4.24969,3086.73,0.0729942,0.5
dam016464,C2,0.30137,416.58,0.0039294,0.5
dam016465,C3,0.04648,101.22,0.0000083,0.5
dam016466,C4,3.67831,2767.18,0.0038425,0.5
dam016467,C3,0.03822,87.30,0.0125668,0.5
dam016468,C4,1.79583,1608.33,0.0275442,0.5
dam016469,C2,0.41489,530.62,0.0367589,0.5
dam016470,C3,0.19076,294.70,0.0023551,0.5
dam016471,C3,0.96002,1001.22,0.0039138,0.5
dam016472,C2,0.17754,279.12,0.0004347,0.5
dam016473,C4,1.12614,1129.76,0.0297728,0.5
dam016474,C2,0.19115,295.17,0.0008208,0.5
dam016475,C4,0.04186,93.51,0.0001234,0.5
dam016476,C3,0.10343,185.44,0.0539893,0.5
dam016477,C3,0.01307,38.76,0.0084562,0.5
dam016478,C2,0.17217,272.71,0.0019626,0.5
dam016479,C3,0.01255,37.57,0.0005140,0.5
dam016480,C4,0.00768,25.90,0.0458071,0.5
dam016481,C4,0.03088,74.28,0.0045659,0.5
dam016482,C3,0.00662,23.15,0.0024450,0.5
dam016483,C2,0.04018,90.67,0.0088243,0.5
dam016484,C4,0.38517,501.59,0.0030355,0.5
dam016485,C4,1.52943,1424.28,0.0032946,0.5
dam016486,C3,1.90517,1681.90,0.0112209,0.5
dam016487,C4,0.08795,164.03,0.0041333,0.5
dam016488,C3,0.01142,34.99,0.0001246,0.5
dam016489,C3,0.03006,72.78,0.0047362,0.5
dam016490,C3,0.05097,108.55,0.0088212,0.5
dam016491,C3,0.96511,1005.23,0.0030900,0.5
dam016492,C4,0.87475,933.16,0.0481510,0.5
dam016493,C4,0.46437,577.84,0.0277439,0.5
dam016494,C4,0.05702,118.15,0.0213287,0.5
dam016495,C3,0.07756,149.13,0.0033820,0.5
dam016496,C4,0.06715,133.73,0.0005139,0.5
dam016497,C4,0.40217,518.26,0.0038015,0.5
dam016498,C4,2.25979,1913.85,0.0020603,0.5
dam016499,C3,0.01212,36.61,0.0028065,0.5
dam016500,C4,0.01216,36.69,0.0004336,0.5
dam016502,C4,0.02316,59.75,0.0011464,0.5
dam016503,C3,0.01508,43.19,0.5824883,0.5
dam016504,C4,1.95344,1714.06,0.0004544,0.5
dam016505,C4,0.65434,749.09,0.0008346,0.5
dam016506,C4,2.43247,2023.53,0.3487876,0.5
dam016507,C4,0.04160,93.07,0.0118395,0.5
dam016508,C4,0.03405,79.98,0.0041425,0.5
dam016509,C4,35.31591,15328.13,0.1717793,0.5
dam016510,C4,5.77064,3890.95,0.0400234,0.5
dam016511,C4,0.25704,369.33,0.0055855,0.5
dam016512,C4,0.83600,901.70,0.0008619,0.5
dam016513,C4,1.76243,1585.64,0.0067116,0.5
dam016514,C4,0.42985,545.03,0.0027403,0.5
dam016515,C4,0.40819,524.12,0.0289837,0.5
dam016516,C4,0.45733,571.20,0.0572009,0.5
dam016517,C4,0.04842,104.40,0.0002381,0.5
dam016518,C4,0.12485,213.82,0.0215412,0.5
dam016519,C4,0.02331,60.05,0.0503651,0.5
dam016520,C3,0.74681,827.91,0.0191411,0.5
dam016521,C3,0.81971,888.37,2.2488391,0.5
dam016522,C3,0.54613,653.31,0.0004611,0.5
dam016523,C3,0.42802,543.28,0.0009778,0.5
dam016524,C3,0.59406,696.25,0.1559442,0.5
dam016525,C3,0.23930,349.87,0.0052658,0.5
dam016526,C3,0.02939,71.56,0.0014547,0.5
dam016527,C3,2.10598,1814.42,0.0349054,0.5
dam016528,C3,0.93045,977.79,0.2466133,0.5
dam016529,C3,0.10162,182.98,0.0628296,0.5
dam016530,C3,0.64207,738.43,0.0050764,0.5
dam016531,C3,0.33229,448.55,0.0848296,0.5
dam016532,C3,0.60631,707.09,0.0050238,0.5
dam016533,C3,2.58662,2119.86,2.2580371,0.5
dam016534,C3,0.26313,375.93,0.0892836,0.5
dam016535,C3,0.01897,51.38,0.0005782,0.5
dam016536,C3,0.04969,106.47,0.0009531,0.5
dam016537,C3,0.22768,336.93,0.0553133,0.5
dam016540,C3,0.02868,70.24,0.0729446,0.5
dam016541,C3,0.08620,161.55,0.0002909,0.5
dam016542,C3,0.84690,910.58,0.0864606,0.5
dam016543,C3,0.08281,156.72,0.0003264,0.5
dam016544,C3,0.25893,371.38,0.0003241,0.5
dam016545,C3,0.53058,639.18,0.0018581,0.5
dam016546,C3,1.54829,1437.55,0.0210479,0.5
dam016547,C3,0.32836,444.53,0.0152475,0.5
dam016548,C3,0.08092,154.00,0.0734852,0.5
dam016549,C3,0.29162,406.34,0.0240775,0.5
dam016550,C3,1.76372,1586.52,0.1096485,0.5
dam016551,C3,0.62393,722.59,0.1519158,0.5
dam016552,C3,0.04438,97.74,0.0004061,0.5
dam016553,C3,0.26607,379.10,0.0016425,0.5
dam016554,C3,0.11952,206.87,0.0002105,0.5
dam016555,C3,0.07640,147.45,0.0007891,0.5
dam016556,C3,0.12376,212.41,0.0117035,0.5
dam016557,C2,0.56780,672.83,0.0079760,0.5
dam016558,C2,0.20235,308.16,0.0057306,0.5
dam016559,C2,1.67975,1529.01,0.0007151,0.5
dam016560,C3,1.36834,1309.22,0.4439535,0.5
dam016561,C4,0.34212,458.55,0.0451162,0.5
dam016562,C4,0.32354,439.58,0.0004805,0.5
dam016563,C2,0.50324,614.10,0.0113124,0.5
dam016564,C2,0.04065,91.46,0.0012232,0.5
dam016565,C2,0.99746,1030.63,0.6537473,0.5
dam016566,C4,0.10178,183.19,0.0004268,0.5
dam016567,C4,0.11870,205.81,0.0000548,0.5
dam016568,C4,0.01392,40.65,0.0032088,0.5
dam016569,C4,0.04967,106.44,0.0031609,0.5
dam016570,C4,0.01839,50.18,0.0003815,0.5
dam016571,C3,0.14030,233.56,0.0335728,0.5
dam016572,C3,0.23426,344.28,0.0014422,0.5
dam016573,C3,0.73652,819.26,0.0424953,0.5
dam016574,C3,3.43390,2626.87,0.0111085,0.5
dam016575,C3,0.43589,550.82,0.0001841,0.5
dam016576,C3,2.10222,1811.97,0.0246439,0.5
dam016577,C4,0.78310,858.17,0.0137224,0.5
dam016578,C4,0.04751,102.92,0.0002631,0.5
dam016579,C3,0.15442,251.15,0.0001589,0.5
dam016580,C3,0.10606,188.99,0.0022761,0.5
dam016581,C2,0.59766,699.44,0.0141424,0.5
dam016582,C2,9.28806,5578.19,0.0607120,0.5
dam016583,C3,2.18283,1864.31,0.0135322,0.5
dam016584,C4,0.03669,84.63,0.0116622,0.5
dam016585,C4,0.66195,755.67,0.0483481,0.5
dam016586,C4,0.73950,821.76,0.0513641,0.5
dam016587,C4,0.02317,59.77,0.0044355,0.5
dam016588,C4,6.33697,4176.63,0.1964238,0.5
dam016589,C4,0.48347,595.75,0.2043102,0.5
dam016590,C4,0.03898,88.60,0.0011878,0.5
dam016591,C4,0.07153,140.28,0.0115175,0.5
dam016592,C2,0.58747,690.40,0.0037266,0.5
dam016593,C2,0.99661,1029.97,0.1250820,0.5
dam016594,C2,4.94651,3462.62,0.0420718,0.5
dam016595,C2,0.08315,157.20,0.0002845,0.5
dam016596,C2,0.01611,45.40,0.0564544,0.5
dam016597,C2,0.09748,177.31,0.0022726,0.5
dam016598,C2,0.01590,44.96,0.0024878,0.5
dam016599,C3,0.01590,44.95,0.0022697,0.5
dam016600,C2,0.02146,56.39,0.0047728,0.5
dam016601,C2,0.27826,392.18,0.0149778,0.5
dam016602,C2,0.01833,50.05,0.0011622,0.5
dam016603,C2,0.10181,183.23,0.0006883,0.5
dam016604,C3,0.03601,83.45,0.0051673,0.5
dam016605,C2,1.92857,1697.52,0.0150560,0.5
dam016606,C4,0.92200,971.06,0.0011280,0.5
dam016607,C2,0.78152,856.86,0.0067288,0.5
dam016608,C4,1.78308,1599.67,0.0018372,0.5
dam016609,C4,0.02549,64.24,0.0010791,0.5
dam016610,C3,0.01505,43.12,0.0002206,0.5
dam016611,C3,0.00419,16.40,0.0034386,0.5
dam016612,C4,0.27186,385.33,0.0001677,0.5
dam017626,C5,0.54499,652.27,0.1769942,0.5
dam017627,C5,0.56024,666.04,0.0010152,0.5
dam017628,C5,0.24337,354.37,0.0478205,0.5
dam017638,C5,0.44886,563.18,0.0086549,0.5
dam017795,C5,0.69915,787.60,0.0043232,0.5
dam017796,C5,1.02252,1050.17,0.0093709,0.5
dam017797,C5,1.78880,1603.56,0.0036944,0.5
dam017798,C5,0.60779,708.40,0.0035999,0.5
dam017799,C5,0.39362,509.89,0.0165869,0.5
dam017802,C5,0.63777,734.69,0.0000355,0.5
dam017803,C5,0.95020,993.45,0.0080304,0.5
dam017804,C5,1.06115,1080.06,0.0436789,0.5
dam021583,C5,0.34459,461.06,0.0034318,0.5
dam021677,C5,0.08553,160.60,0.0351395,0.5
dam022746,C5,0.95918,1000.55,0.1694062,0.5
dam022747,C5,0.72305,807.89,0.0067952,0.5
dam022748,C5,1.20895,1192.09,0.0307623,0.5
dam022749,C5,0.84947,912.68,0.0178880,0.5
dam022750,C5,0.88466,941.15,0.0034511,0.5
dam022752,C5,1.15873,1154.41,0.0055756,0.5
dam022753,C5,1.01854,1047.07,0.0049854,0.5
dam022755,C5,0.97984,1016.82,0.0346982,0.5
dam022756,C5,0.38915,505.51,0.0100621,0.5
dam022759,C5,1.14722,1145.73,0.0987865,0.5
dam022762,C5,0.41613,531.81,0.0044030,0.5
dam022763,C5,0.55847,664.45,0.0415924,0.5
dam022764,C5,1.17279,1165.00,0.0232433,0.5
dam022765,C5,0.96457,1004.81,0.0071993,0.5
dam022771,C5,0.95571,997.81,0.0184341,0.5
dam022773,C5,0.29598,410.94,0.0059565,0.5
dam022774,C5,0.09105,168.38,0.0017825,0.5
dam022775,C5,4.05707,2980.24,0.0068993,0.5
